Date,Year,Month,Day,Tair-max,Tair-min,RHmax,RHmin,U3,Rain,Radiation,ET0
10/19/2006,2006,10,19,12.554,-5.789,100,41.756,2.242024167,0,143.9932985,1.8
10/20/2006,2006,10,20,18.081,0.87595,90.979,36.307,3.521920833,0.254,77.63054583,2.7
10/21/2006,2006,10,21,8.4806,-1.8367,100,68.655,6.660816667,0.254,43.88524667,1.1
10/22/2006,2006,10,22,7.9179,-2.6641,93.637,39.163,4.086625,0,133.2532842,1.8
10/23/2006,2006,10,23,10.844,-6.9751,95.957,39.769,2.057179167,0,165.6203188,1.6
10/24/2006,2006,10,24,14.72,-3.0011,94.884,43.656,2.987582917,0,145.4804525,2.1
10/25/2006,2006,10,25,9.8183,-0.16311,100,71.449,2.967495833,1.524,44.17623375,0.9
10/26/2006,2006,10,26,7.2926,6.3975,100,94.203,5.024125,0.508,25.90715,0.3
10/27/2006,2006,10,27,17.585,1.3434,99.783,33.017,5.4121375,0,153.5416325,3.2
10/28/2006,2006,10,28,20.39,0.61435,93.555,27.603,3.236958333,0,138.023275,3.1
10/29/2006,2006,10,29,25.611,-0.40464,86.011,17.293,3.048056667,0,155.2942058,4.1
10/30/2006,2006,10,30,19.23,-0.77743,93.841,29.892,5.93325,0,145.2671813,3.8
10/31/2006,2006,10,31,2.8354,-4.4541,67.373,32.197,4.7700575,0,144.5548158,1.8
11/1/2006,2006,11,1,5.7622,-4.092,79.198,36.2,2.5333675,0,126.4125788,1.4
11/2/2006,2006,11,2,9.0661,-8.4359,88.497,30.816,1.8588875,0,142.6592171,1.5
11/3/2006,2006,11,3,12.966,-6.8052,90.007,40.276,4.9801625,0,101.8649667,2.4
11/4/2006,2006,11,4,13.833,-0.46932,92.037,42.027,1.98315375,0,105.7627008,1.6
11/5/2006,2006,11,5,19.274,-2.278,95.943,37.734,2.789172917,0,136.4049883,2.4
11/6/2006,2006,11,6,18.656,4.0933,98.556,31.198,3.151208333,0,139.154375,2.5
11/7/2006,2006,11,7,22.601,2.4322,81.231,32.645,2.704741667,0,110.28945,2.8
11/8/2006,2006,11,8,28.921,5.9996,90.388,20.146,3.6074125,0,134.3869492,4.6
11/9/2006,2006,11,9,14.455,3.5739,80.077,39.998,5.421691667,0,128.1378988,2.7
11/10/2006,2006,11,10,4.3401,-3.2196,100,83.249,6.250145833,0.254,20.685525,0.5
11/11/2006,2006,11,11,7.9592,-8.4466,100,50.023,4.408204167,0,120.5126333,1.4
11/12/2006,2006,11,12,12.289,3.5324,93.766,45.535,5.512858333,0.762,77.83095,2
11/13/2006,2006,11,13,8.8727,-4.3588,100,49.985,3.435816667,0,106.3795917,1.3
11/14/2006,2006,11,14,11.006,-2.3129,100,67.61,3.52685,0,74.73455417,1.1
11/15/2006,2006,11,15,4.9983,-6.0794,100,71.369,8.136975,0,86.22231167,0.9
11/16/2006,2006,11,16,7.6842,-9.2825,98.095,47.599,3.0408375,0,112.4977388,1.2
11/17/2006,2006,11,17,10.659,-4.3319,86.259,40.967,4.5332375,0,119.02919,1.9
11/18/2006,2006,11,18,5.8695,-8.3171,94.721,45.077,2.217933333,6.7902,74.59349167,1
11/19/2006,2006,11,19,10.814,-5.7384,98.357,34.727,3.349975,6.79019,122.0306958,1.7
11/20/2006,2006,11,20,11.393,-7.2346,91.372,29.654,4.587991667,0,95.93151667,2.3
11/21/2006,2006,11,21,19.237,-0.93068,79.821,25.8,2.8008125,0,111.5096542,2.6
11/22/2006,2006,11,22,20.54,-0.91551,96.964,25.3,1.968591667,0,102.7345917,2.1
11/23/2006,2006,11,23,17.362,-1.5061,100,46.388,2.132273333,0,105.1343563,1.5
11/24/2006,2006,11,24,11.243,0.81625,100,33.404,3.44932125,0,94.84591125,1.7
11/25/2006,2006,11,25,12.405,-3.2601,90.197,35.974,1.998384583,0,83.22063083,1.4
11/26/2006,2006,11,26,1.9483,-4.2964,100,94.237,3.881895833,0,15.97366,0.2
11/27/2006,2006,11,27,0.06768,-4.7306,100,95.126,2.129458333,0,19.99890833,0.2
11/28/2006,2006,11,28,8.5069,-6.1058,100,73.221,4.753457083,0,39.1015775,0.9
11/29/2006,2006,11,29,-5.6998,-9.3403,80.586,45.049,7.7075125,0,57.51902375,1
11/30/2006,2006,11,30,-3.7128,-13.153,86.254,51.1,4.505570833,0,90.39465292,0.8
12/1/2006,2006,12,1,5.0207,-14.846,90.666,36.399,3.004991667,0,98.4175875,1.2
12/2/2006,2006,12,2,-1.0238,-11.531,86.776,40.368,4.243941667,0,102.9249967,1
12/3/2006,2006,12,3,-2.8115,-14.949,88.595,45.496,3.050570833,0,105.90097,0.7
12/4/2006,2006,12,4,6.9836,-8.0458,83.886,42.262,3.246604167,0,103.6104229,1.3
12/5/2006,2006,12,5,15.281,-6.4169,81.474,21.935,3.4267,0,102.4127067,2.5
12/6/2006,2006,12,6,9.812,-7.6339,75.856,28.016,5.576870833,0,102.4113608,2.4
12/7/2006,2006,12,7,-5.62716,-17.1288,83.776,74.991,3.687641667,0,116.1288026,0.4
12/8/2006,2006,12,8,9.03046,-9.13871,68.407,34.712,4.643208333,0,111.2925483,2
12/9/2006,2006,12,9,14.703,-5.9475,92.884,38.32,4.988283333,0,102.1553583,2.4
12/10/2006,2006,12,10,12.467,-3.3894,100,43.435,3.760870833,0,100.1367667,1.6
12/11/2006,2006,12,11,6.1484,-5.6329,100,100.35,3.0487,0,21.73948917,0.2
12/12/2006,2006,12,12,9.8935,-3.5995,100,52.59,2.9992,0,88.90121667,1.1
12/13/2006,2006,12,13,14.992,-4.5337,90.427,29.625,3.107395833,0,96.47457583,2.1
12/14/2006,2006,12,14,15.276,0.82446,76.764,29.173,3.601979167,0,80.5306575,2.4
12/15/2006,2006,12,15,9.402,-5.0814,77.155,29.923,3.358183333,0,56.24978458,1.8
12/16/2006,2006,12,16,9.9007,-0.92083,96.332,36.597,3.393091667,0,50.26813542,1.6
12/17/2006,2006,12,17,4.1688,-5.3342,74.918,34.606,3.200883333,0,53.17225208,1.3
12/18/2006,2006,12,18,5.1994,-7.3071,87.642,22.164,1.8233825,0,84.58412667,1
12/19/2006,2006,12,19,6.7266,-8.4714,79.875,26.477,2.7329125,2.5173,83.9924375,1.4
12/20/2006,2006,12,20,1.8298,-0.41448,100,95.26,1.107104167,22.14621,13.38955833,0.2
12/21/2006,2006,12,21,4.258,-0.31781,100,98.213,3.8158125,0,33.61145833,0.2
12/22/2006,2006,12,22,0.57037,-3.4122,100,90.054,3.610408333,0,43.3854125,0.3
12/23/2006,2006,12,23,5.0977,-4.1935,97.334,68.194,3.347229167,0,93.742725,0.7
12/24/2006,2006,12,24,6.1986,-4.4717,98.821,64.506,4.2147625,0,83.37662292,0.9
12/25/2006,2006,12,25,1.8405,-5.2943,90.353,56.257,4.672045833,0,94.53154,0.9
12/26/2006,2006,12,26,6.2815,-6.8746,93.915,58.094,2.486695833,0,68.46618667,0.8
12/27/2006,2006,12,27,9.0385,-5.0284,99.43,54.139,2.84717875,0,60.27097208,1
12/28/2006,2006,12,28,4.5289,-4.1508,98.924,78.896,2.59529125,0,54.74693833,0.5
12/29/2006,2006,12,29,2.267,0.08725,100,94.649,5.787275,22.43307,11.93120417,0.2
12/30/2006,2006,12,30,0.09331,-1.0134,100,100.35,4.842655556,17.6183,13.99886667,0.1
12/31/2006,2006,12,31,-1.3738,-4.4786,100,85.658,7.149,0.25149,29.82118167,0.4
1/1/2007,2007,1,1,2.65842,-7.32219,99,80.4,2.735916667,0.25149,61.06752105,0.4
1/2/2007,2007,1,2,2.25091,-8.36038,98.1,82.7,3.074916667,0.25149,111.3785459,0.4
1/3/2007,2007,1,3,4.8771,-2.80618,94.3,73.056,5.264504167,0.25149,112.3785316,0.7
1/4/2007,2007,1,4,10.44,-0.59625,100,68.511,3.655070833,0,87.77549583,0.9
1/5/2007,2007,1,5,2.3004,-0.984,100,91.527,4.229354167,0,28.44132833,0.3
1/6/2007,2007,1,6,5.0933,-5.9393,93.85,53.111,3.9874875,0,105.2750542,1
1/7/2007,2007,1,7,2.8328,-4.7941,92.748,46.644,5.635016667,0,104.5064054,1.2
1/8/2007,2007,1,8,9.8553,-3.8073,83.997,50.599,6.658470833,0,104.5899833,1.8
1/9/2007,2007,1,9,3.42312,-3.32563,75.6,35.25,5.657616667,0,100.454978,1.6
1/10/2007,2007,1,10,9.88699,-2.49561,92.7,48.35,5.180916667,0,116.4102704,1.6
1/11/2007,2007,1,11,-0.0590332,-12.109,97,72.965,6.750125,0,53.66821408,0.6
1/12/2007,2007,1,12,-9.8917,-14.979,80.192,60.519,7.102891667,0,73.8512425,0.6
1/13/2007,2007,1,13,-11.798,-15.291,95.517,76.567,4.004070833,0,21.79075,0.2
1/14/2007,2007,1,14,-10.183,-12.103,95.583,88.908,5.0783625,0.25149,33.11815,0.2
1/15/2007,2007,1,15,-13.155,-20.918,90.98,67.391,4.7699875,0,98.14722458,0.3
1/16/2007,2007,1,16,-6.6721,-23.848,93.635,73.9,2.313275,0,99.08471792,0.3
1/17/2007,2007,1,17,-1.7583,-13.932,93.382,72.6,5.147266667,0,94.29983333,0.6
1/18/2007,2007,1,18,0.86872,-10.87,94.827,67.715,5.0860625,0,109.2580792,0.7
1/19/2007,2007,1,19,4.0669,-11.711,93.898,40.014,2.558864583,0,119.3482875,1
1/20/2007,2007,1,20,0.23,-11.2,100,87.373,3.5118625,0.25149,33.10298542,0.3
1/21/2007,2007,1,21,-1.4721,-6.1815,100,90.634,4.668516667,0.25149,75.41341667,0.3
1/22/2007,2007,1,22,-4.9429,-14.252,97.085,79.408,3.6957125,0,100.1926413,0.4
1/23/2007,2007,1,23,3.6281,-10.463,100,80.408,3.891583333,0,92.04053333,0.6
1/24/2007,2007,1,24,3.7008,-5.0094,100,75.686,3.183695833,0,114.7168708,0.6
1/25/2007,2007,1,25,3.5979,-6.815,99.239,77.663,2.267525,0,118.3324833,0.6
1/26/2007,2007,1,26,6.2363,-3.5328,95.787,66.869,4.178329167,0,121.9851596,1
1/27/2007,2007,1,27,-4.2689,-8.3702,95.206,63.748,6.58805,24.3354,88.222085,0.7
1/28/2007,2007,1,28,-2.034,-15.878,90.032,62.945,3.316745833,0,129.3286513,0.7
1/29/2007,2007,1,29,1.5866,-12.52,86.204,53.275,5.392904167,3.57891,117.8734979,1.1
1/30/2007,2007,1,30,-8.0763,-15.719,87.861,56.383,3.854304167,0,131.9806475,0.6
1/31/2007,2007,1,31,-2.077,-14.077,92.798,70.574,3.7381875,0,82.25244458,0.6
2/1/2007,2007,2,1,-2.0186,-16.478,91.799,58.304,5.3310625,20.60931,122.5688821,0.8
2/2/2007,2007,2,2,-7.0695,-18.172,84.448,43.324,4.955108333,0,135.0355096,0.8
2/3/2007,2007,2,3,-8.5792,-19.318,84.784,48.222,3.048022917,0,135.9467863,0.6
2/4/2007,2007,2,4,-5.3761,-16.012,92.54,49.721,2.6986375,0,122.7399488,0.7
2/5/2007,2007,2,5,-2.8826,-12.957,84.692,67.69,3.360241667,0,98.06064625,0.6
2/6/2007,2007,2,6,10.166,-8.2288,95.106,57.395,5.149495833,0,141.7913042,1.6
2/7/2007,2007,2,7,-5.972,-9.7499,90.813,81.106,3.650895833,0,40.04901458,0.4
2/8/2007,2007,2,8,-5.8058,-9.5365,93.277,74.924,2.624120833,0,45.22210833,0.4
2/9/2007,2007,2,9,-7.3226,-9.6091,91.56,78.186,2.971966667,0,62.7200375,0.4
2/10/2007,2007,2,10,-3.0055,-10.785,91.217,79.992,3.265375,0,59.40334167,0.5
2/11/2007,2007,2,11,1.1415,-2.8549,100,84.286,4.133341667,0,41.86515417,0.5
2/12/2007,2007,2,12,-0.27206,-7.3424,100,99.499,4.030875,0,17.37104167,0.1
2/13/2007,2007,2,13,-8.1394,-19,98.597,85.768,7.264208333,0,125.0160733,0.3
2/14/2007,2007,2,14,-14.025,-21.479,87.91,80.336,4.2607,0,109.5190567,0.3
2/15/2007,2007,2,15,-14.38,-21.275,88.722,74.736,3.759175,0,140.6136367,0.3
2/16/2007,2007,2,16,5.3818,-17.945,90.017,77.446,7.571920833,62.41107,75.97732,0.8
2/17/2007,2007,2,17,3.2482,-4.8613,97.006,63.187,5.846320833,27.6185,128.5015975,1.1
2/18/2007,2007,2,18,8.6161,-3.6265,98.822,64.12,3.514041667,0,165.8990625,1.3
2/19/2007,2007,2,19,9.4862,0.02568,94.891,59.05,3.8830375,0,138.6656488,1.5
2/20/2007,2007,2,20,9.4337,-1.7,100,58.734,3.5266125,0,160.2366875,1.5
2/21/2007,2007,2,21,14.26,-0.96239,95.915,46.927,3.940291667,0,174.7181292,2.3
2/22/2007,2007,2,22,8.1693,-2.2801,90.725,54.032,3.4568875,0,169.5712042,1.6
2/23/2007,2007,2,23,17.255,-0.48668,92.242,60.949,5.994416667,0,150.1271696,2.4
2/24/2007,2007,2,24,11.243,-1.4729,100,77.742,7.3211125,20.71718,14.60125833,0.9
2/25/2007,2007,2,25,0.29259,-4.1385,95.038,74.321,7.904695833,4.85774,94.55187083,0.8
2/26/2007,2007,2,26,0.17071,-6.4943,97.723,76.336,2.299479167,0,124.5299479,0.8
2/27/2007,2007,2,27,5.1501,-6.5109,99.564,79.497,3.7403575,0,152.4758863,0.9
2/28/2007,2007,2,28,4.8722,-0.23657,100,86.773,4.559733333,0,65.11138458,0.6
3/1/2007,2007,3,1,3.1586,-3.4152,100,60.938,9.2975125,9.46838,181.5595,1.3
3/2/2007,2007,3,2,0.92967,-5.0966,90.13,52.044,10.32149583,0.25149,142.3088,1.4
3/3/2007,2007,3,3,-0.20309,-8.2104,87.632,43.535,8.825795833,3.32204,194.7532588,1.5
3/4/2007,2007,3,4,12.256,-8.0622,90.735,39.287,3.815535833,0,191.04735,2.4
3/5/2007,2007,3,5,8.3992,-2.3407,91.533,64.374,4.079045833,0,186.7986879,1.6
3/6/2007,2007,3,6,6.0493,-5.4453,97.025,66.584,2.6248375,0,154.4331038,1.2
3/7/2007,2007,3,7,-0.13336,-1.8284,100,96.909,3.341354167,0,42.22333917,0.3
3/8/2007,2007,3,8,14.296,-2.267,100,48.772,4.544666667,0,141.4737583,2.4
3/9/2007,2007,3,9,14.719,1.9343,91.679,32.98,4.4486875,0,197.5699625,3.1
3/10/2007,2007,3,10,15.254,-0.51708,88.896,34.932,2.4449225,0,142.8485983,2.4
3/11/2007,2007,3,11,14.877,0.38242,97.85,56.854,2.572041667,0,125.46518,1.9
3/12/2007,2007,3,12,24.071,6.7994,100,23.923,4.777516667,0,183.6044333,4.8
3/13/2007,2007,3,13,25.889,6.1877,92.949,29.657,4.8192625,0,209.067925,5.2
3/14/2007,2007,3,14,13.254,1.1957,94.49,45.904,6.24315,0,176.3032108,2.8
3/15/2007,2007,3,15,11.115,-1.3195,87.252,38.791,4.219704167,0,139.9855804,2.4
3/16/2007,2007,3,16,11.306,-6.4591,97.813,36.709,3.152433333,0,175.3360458,2.3
3/17/2007,2007,3,17,12.38,2.0705,83.881,42.643,3.6601625,0,196.4308713,2.7
3/18/2007,2007,3,18,19.787,-1.4161,100,47.153,5.324304167,0,198.1638675,3.5
3/19/2007,2007,3,19,14.731,2.6643,94.333,34.841,5.398820833,0,209.8250692,3.4
3/20/2007,2007,3,20,16.369,0.82132,100,63.473,5.274045833,0,107.7222896,2.1
3/21/2007,2007,3,21,26.566,9.6683,100,33.966,5.919225,0.25149,169.5681721,5.2
3/22/2007,2007,3,22,13.528,1.6154,90.374,40.739,3.30595,0,106.3998621,2.3
3/23/2007,2007,3,23,20.582,3.458,100,61.604,2.6742475,0,200.7114025,2.7
3/24/2007,2007,3,24,20.018,13.502,100,71.291,5.379020833,7.29793,74.448525,1.9
3/25/2007,2007,3,25,22.625,9.5778,93.335,41.326,5.956991667,0,214.3459292,4.5
3/26/2007,2007,3,26,23.722,9.7038,100,50.048,4.158420833,0,160.9127338,3.5
3/27/2007,2007,3,27,14.22,9.0231,100,76.595,4.2790125,4.52972,43.4032825,1.1
3/28/2007,2007,3,28,20.749,11.583,100,73.823,6.323679167,0.25149,141.8287708,2.4
3/29/2007,2007,3,29,19.647,12.827,100,69.044,5.007429167,12.14107,108.61055,2.2
3/30/2007,2007,3,30,16.659,6.6235,100,48.731,4.201991667,2.76986,213.486,3.1
3/31/2007,2007,3,31,8.7026,4.9889,100,87.382,8.560745833,20.6413,60.04562917,0.7
4/1/2007,2007,4,1,19.612,4.0979,89.367,31.923,4.533491667,0,248.8873583,4.4
4/2/2007,2007,4,2,23.855,7.1332,93.059,39.595,3.689691667,0,249.6750825,4.5
4/3/2007,2007,4,3,12.345,-0.80255,97.802,48.74,8.747675,0.51511,248.6764879,3
4/4/2007,2007,4,4,5.0777,-5.1952,86.868,44.486,5.879345833,0,231.7968213,2.2
4/5/2007,2007,4,5,-1.0276,-4.3047,94.827,73.299,3.849945833,0.25149,73.26503333,0.8
4/6/2007,2007,4,6,0.2304,-7.1687,90.095,42.04,8.076375,0.25149,205.34975,1.7
4/7/2007,2007,4,7,1.5455,-8.3579,83.47,29.769,5.959175,0,263.3603133,2.2
4/8/2007,2007,4,8,4.4974,-10.182,81.999,34.162,2.872002083,0,259.7757396,2.2
4/9/2007,2007,4,9,5.4461,-0.12396,81.096,75.03,4.212325,0,68.05298292,1.2
4/10/2007,2007,4,10,6.9091,3.8441,100,79.402,4.896916667,12.58266,30.08239583,0.7
4/11/2007,2007,4,11,5.993,1.4872,97.547,80.824,8.832404167,3.03129,93.98159167,1
4/12/2007,2007,4,12,6.5472,-0.42242,94.91,57.847,2.748916667,0,143.8633271,1.6
4/13/2007,2007,4,13,8.0699,1.8011,98.944,56.172,2.850655,0,100.91005,1.5
4/14/2007,2007,4,14,13.558,0.54158,97.413,32.664,3.251533333,0,265.91745,3.3
4/15/2007,2007,4,15,20.01,-0.85935,88.906,30.294,3.910766667,0,273.3479417,4.5
4/16/2007,2007,4,16,23.913,4.0874,96.568,27.572,5.62935,0,277.4927542,5.9
4/17/2007,2007,4,17,21.357,7.4335,98.068,35.228,3.617608333,0,238.6589842,4.3
4/18/2007,2007,4,18,22.321,5.2671,93.588,32.928,2.630525,0,270.6315721,4.4
4/19/2007,2007,4,19,20.509,8.6076,73.912,45.516,6.695783333,0,141.2245375,4.3
4/20/2007,2007,4,20,25.118,9.4998,83.92,49.273,7.8017125,0,247.19235,5.5
4/21/2007,2007,4,21,25.959,13.603,94.035,46.666,9.0419375,0,261.7393667,5.9
4/22/2007,2007,4,22,18.997,10.042,96.999,57.914,6.5631875,2.26619,205.7714542,3.4
4/23/2007,2007,4,23,22.763,5.1358,93.051,27.712,4.221679167,0,272.2402292,5.3
4/24/2007,2007,4,24,15.402,9.145,99.507,52.471,9.863404167,66.85851,44.58519833,2.5
4/25/2007,2007,4,25,9.971,6.7162,100,92.308,8.738291667,0.25149,55.2533375,0.6
4/26/2007,2007,4,26,17.537,5.7424,98.559,44.256,3.976925,0,286.0064104,3.9
4/27/2007,2007,4,27,17.078,7.5197,95.205,65.509,4.426770833,4.53304,131.7665917,2.4
4/28/2007,2007,4,28,25.008,8.1329,91.093,29.787,3.097066667,0,296.9340083,5.4
4/29/2007,2007,4,29,29.73,11.228,87.695,36.625,5.11445,0,282.6365792,6.7
4/30/2007,2007,4,30,28.287,13.415,90.251,38.941,5.245075,0,261.4822125,6.2
5/1/2007,2007,5,1,23.051,12.805,95.291,27.429,5.811195833,0,261.3739996,5.7
5/2/2007,2007,5,2,22.689,7.1259,75.757,20.387,4.256683333,0,307.1039688,6
5/3/2007,2007,5,3,16.265,10.901,100,66.406,4.4653125,1.25857,51.78811417,1.6
5/4/2007,2007,5,4,22.527,15.472,100,65.949,4.96975,0,163.6451125,3.1
5/5/2007,2007,5,5,23.471,14.803,98.236,72.986,8.302108333,33.33396,76.22512917,2.4
5/6/2007,2007,5,6,21.301,15.299,98.116,68.033,7.0573625,15.18229,61.335575,2.3
5/7/2007,2007,5,7,19.868,12.896,100,60.894,2.88877375,0.75449,141.6903875,2.6
5/8/2007,2007,5,8,23.646,7.4238,98.904,32.237,2.625983333,0,297.1083583,4.9
5/9/2007,2007,5,9,24.455,10.929,90.728,40.366,3.223558333,0,236.8269583,4.7
5/10/2007,2007,5,10,27.523,11.997,97.519,31.976,2.187254167,0,294.5281,5.3
5/11/2007,2007,5,11,29.107,15.13,89.309,25.518,2.136429583,0,318.5564279,6
5/12/2007,2007,5,12,29.65,13.377,88.528,31.593,3.9076875,0,306.5539292,6.7
5/13/2007,2007,5,13,29.956,13.744,91.486,31.363,6.352645833,0,311.9754758,7.7
5/14/2007,2007,5,14,31.216,16.117,94.663,39.4,7.285629167,22.09925,253.5072958,7.3
5/15/2007,2007,5,15,15.674,10.051,95.566,56.683,7.566283333,13.36069,202.9511717,3.2
5/16/2007,2007,5,16,20.3,7.0622,92.316,37.193,2.879520833,0,248.3753125,4.2
5/17/2007,2007,5,17,21.519,7.3857,86.047,43.083,4.871545833,0,306.7867917,5.1
5/18/2007,2007,5,18,24.578,11.023,90.115,39.333,6.467716667,0,307.3297708,6.1
5/19/2007,2007,5,19,25.413,11.731,94.79,49.706,5.768920833,0,305.7013292,5.5
5/20/2007,2007,5,20,26.639,13.897,96.491,48.888,5.827720833,0,295.8788875,5.7
5/21/2007,2007,5,21,25.809,16.428,89.8,53.839,8.158616667,0,263.582425,5.6
5/22/2007,2007,5,22,23.439,17.422,90.386,65.971,8.7939375,1.00637,145.199675,3.7
5/23/2007,2007,5,23,21.547,14.146,97.329,47.3,3.843841667,13.6252,247.6686708,4.3
5/24/2007,2007,5,24,18.563,10.805,92.419,47.767,4.559141667,12.59042,267.2462242,4.2
5/25/2007,2007,5,25,20.796,8.3131,98.756,54.362,4.3132375,0,302.2031658,4.3
5/26/2007,2007,5,26,18.73,13.06,97.866,65.812,3.870716667,6.363,191.5655,3
5/27/2007,2007,5,27,23.764,12.137,90.579,64.268,4.397870833,0,231.6156854,4
5/28/2007,2007,5,28,26.121,16.827,98.14,56.721,5.491020833,0,219.8241875,4.6
5/29/2007,2007,5,29,24.51,16.258,95.895,62.123,5.777208333,2.01659,103.9408833,3.2
5/30/2007,2007,5,30,20.034,13.558,100,54.333,4.852407917,3.78474,263.7094167,4.1
5/31/2007,2007,5,31,21.673,10.948,97.278,49.431,3.109720833,4.53239,158.31574,3.4
6/1/2007,2007,6,1,16.912,12.056,100,78.727,3.334305,3.0191,88.65998583,1.6
6/2/2007,2007,6,2,21.364,10.648,98.711,55.874,5.806529167,0,258.4321583,4.2
6/3/2007,2007,6,3,25.896,12.705,92.816,39.513,5.721483333,0,285.8734633,6.1
6/4/2007,2007,6,4,27.189,14.236,90.724,37.692,4.6452875,0,273.5933229,6.1
6/5/2007,2007,6,5,24.122,13.53,95.468,33.637,3.360891667,0,327.6981279,5.7
6/6/2007,2007,6,6,30.631,16.27,86.366,42.489,10.30114583,3.34831,253.8228,7.8
6/7/2007,2007,6,7,27.738,12.581,85.982,21.265,8.047533333,0,327.879175,8.6
6/8/2007,2007,6,8,21.615,8.4976,79.786,26.348,3.666845833,0,337.5990121,5.8
6/9/2007,2007,6,9,28.961,8.4248,89.423,35.957,4.576408333,0,317.9678333,6.8
6/10/2007,2007,6,10,30.678,18.314,94.804,38.367,4.129929167,0,309.8430917,6.8
6/11/2007,2007,6,11,29.88,17.438,100,50.595,4.7531625,0,295.5200208,6
6/12/2007,2007,6,12,28.017,20.216,97.46,65.022,4.755041667,1.765,125.4400792,3.4
6/13/2007,2007,6,13,24.143,18.558,100,78.409,2.4379,9.31911,81.9871625,1.8
6/14/2007,2007,6,14,23.516,15.765,100,80.788,2.202980833,19.1934,143.3541067,2.5
6/15/2007,2007,6,15,28.642,17.331,100,51.515,1.71869625,0,302.4434329,5.3
6/16/2007,2007,6,16,29.963,16.969,100,45.521,2.46288875,0,314.5467688,5.8
6/17/2007,2007,6,17,28.73,18.273,96.622,51.696,6.020304167,0,288.6503292,6
6/18/2007,2007,6,18,24.238,17.683,95.586,48.745,3.484390417,16.8438,201.2430333,4.2
6/19/2007,2007,6,19,24.702,14.142,97.119,50.892,2.751797917,0,234.0237296,4.3
6/20/2007,2007,6,20,30.796,16.495,93.283,46.711,3.10365,0,322.7024871,6.3
6/21/2007,2007,6,21,31.261,17.982,97.851,50.599,4.503216667,0,318.7920167,6.5
6/22/2007,2007,6,22,31.01,19.334,96.92,53.519,2.855654167,0,266.6767083,5.4
6/23/2007,2007,6,23,28.09,15.752,98.773,60.728,2.045550833,0,335.9703817,5.4
6/24/2007,2007,6,24,31.278,17.104,100,40.625,3.223530833,0,323.0870979,6.5
6/25/2007,2007,6,25,31.394,18.768,99.782,47.947,4.448770833,0,320.9150042,6.6
6/26/2007,2007,6,26,29.452,19.301,99.101,57.523,2.967178333,0,233.9291079,4.7
6/27/2007,2007,6,27,25.64,17.67,88.858,43.274,3.3640125,0,199.4701696,4.6
6/28/2007,2007,6,28,23.688,13.677,91.009,54.542,2.740680833,0,256.7493804,4.4
6/29/2007,2007,6,29,25.416,11.532,96.903,50.025,2.488419583,0,322.4404579,5.1
6/30/2007,2007,6,30,25.662,14.05,97.148,60.975,2.79823125,0,275.243915,4.5
7/1/2007,2007,7,1,26.974,14.471,100,56.64,2.901668333,0,275.6439521,4.8
7/2/2007,2007,7,2,26.925,15.93,100,64.272,3.12971125,0,188.0403538,3.7
7/3/2007,2007,7,3,30.8,19.97,99.569,52.83,3.149895833,0,268.4498504,5.5
7/4/2007,2007,7,4,29.515,20.858,91.54,45.358,3.0814625,0,316.7577917,6.2
7/5/2007,2007,7,5,30.517,17.152,96.554,43.134,2.050638333,0,332.2728567,6.1
7/6/2007,2007,7,6,33.301,19.358,89.878,36.77,2.803770833,0,308.8323117,6.8
7/7/2007,2007,7,7,35.209,18.678,91.731,29.981,3.749254167,0,325.221125,8
7/8/2007,2007,7,8,35.211,16.235,94.121,31.476,3.361212917,0,323.1467663,7.6
7/9/2007,2007,7,9,25.201,19.235,98.359,73.535,3.124315417,55.59102,140.8429204,2.8
7/10/2007,2007,7,10,24.009,16.911,99.924,52.322,3.497105,0.25149,288.9503042,4.8
7/11/2007,2007,7,11,24.75,15.618,94.659,52.511,1.214605833,0,253.0921908,4.2
7/12/2007,2007,7,12,27.825,16.393,99.941,55.954,1.932561667,1.51041,234.6353467,4.3
7/13/2007,2007,7,13,26.217,14.226,100,47.266,1.603239167,0,324.5710925,5.1
7/14/2007,2007,7,14,30.02,15.743,94.469,58.399,2.1818625,0,324.8814192,5.6
7/15/2007,2007,7,15,31.918,17.072,97.733,46.864,2.486802083,20.95447,281.5191188,5.7
7/16/2007,2007,7,16,31.616,16.277,99.178,54.438,2.421148333,0,299.628025,5.6
7/17/2007,2007,7,17,32.358,18.42,92.8,52.307,3.1382875,0,298.13935,6.1
7/18/2007,2007,7,18,33.229,19.738,94.507,50.129,3.833624167,0,283.11179,6.3
7/19/2007,2007,7,19,26.369,19.651,97.848,67.024,3.555675,2.26461,268.1061025,4.6
7/20/2007,2007,7,20,27.956,19.445,95.015,75.168,3.3988625,4.5884,223.2435258,4
7/21/2007,2007,7,21,30.963,20.999,99.333,58.508,3.641025,0,246.2192838,5.1
7/22/2007,2007,7,22,31.333,21.063,99.916,57.539,3.251716667,0,295.1516958,5.7
7/23/2007,2007,7,23,31.47,20.232,100,59.366,1.736097917,0,235.2073658,4.6
7/24/2007,2007,7,24,30.402,20.839,100,61.536,2.282075,0,294.4811363,5.3
7/25/2007,2007,7,25,31.214,20.051,97.911,53.362,3.300191667,0,261.9734583,5.4
7/26/2007,2007,7,26,32.853,19.051,94.886,46.896,3.0063625,0,293.1792021,6.2
7/27/2007,2007,7,27,27.281,20.978,99.614,73.084,2.402972917,1.2615,181.40448,3.4
